ALKT:31,234844 
ALGM:22,178772 
ALGS:10,434914000000001 
ALLT:2,968564 
ALNY:269,56071000000003 
ALRN:3,1985720000000004 
ALPP:0,357702 
ALSA:11,784333333333336 
ALRM:54,127235999999996 
ALLO:2,7204159999999997 
AMLX:2,977984 
ALT:6,812272000000002 
ALXO:1,923856 
ALOT:13,876345999999998 
ALRS:22,107949999999995 
AMPGW:0,03955 
ALTR:92,47984000000001 
AMPL:8,765769999999998 
AMAL:31,114802000000008 
AMBA:55,084772 
ALTO:1,6011119999999999 
ALLR:2,3831260000000007 
ALLK:0,6173259999999999 
AMTX:2,477134 
AMPH:47,360108 
AMRN:0,594178 
AMSF:48,519566000000005 
AMGN:325,52973399999996 
AMSWA:10,954550000000001 
AMTB:20,838890000000003 
AMSC:22,39634 
ANEB:2,02255 
AMST:2,451148 
ANDE:48,92245600000001 
AMZN:186,07768199999998 
ANGO:7,166817999999999 
AMD:158,40088000000003 
ANGI:2,604746 
ANIP:58,04690000000001 
ANIX:3,22903 
ALSAU:11,563333333333333 
AMAT:194,82401 
ANIK:24,900962 
AMPG:0,797962 
ALVR:0,776916 
ANY:0,8709520000000002 
ANSS:318,35883400000006 
ANNX:6,5574179999999975 
ANTE:0,30369799999999997 
AOUT:8,846613999999999 
ALZN:1,7311060000000007 
AOGOU:8,5 
AMKR:30,351803999999998 
AOSL:35,612954 
ALTM:3,0981500000000004 
AMWD:90,70409999999998 
AMED:96,73400200000002 
APA:25,213098 
APCX:0,6792060000000001 
APLS:32,145844000000004 
API:2,7446379999999992 
APDN:0,9244 
AMRK:43,75453400000001 
APP:123,99329600000002 
APPF:229,104764 
APPN:33,01755800000001 
APLT:7,2833820000000005 
ANAB:35,10967000000001 
APRE:2,871784 
APOG:69,753362 
APWC:1,5278219999999998 
APXI:11,675555555555556 
APCXW:0,23403076923076924 
APPS:2,8972659999999997 
APEI:14,663498000000004 
APXIU:11,532499999999999 
AQMS:0,18985000000000002 
APM:2,188068 
APXIW:0,07581 
AQB:1,1675959999999999 
ARAY:1,8733120000000005 
ARBEW:0,19745384615384615 
ARBE:1,9300099999999998 
AQST:4,850586000000001 
APVO:0,21507799999999996 
APYX:1,1999159999999995 
ARCB:105,36813000000001 
AMCX:8,274038000000001 
ARDS:1,6666666666666667E-05 
ARCT:21,723304 
ARCC:20,714671999999997 
ARGX:534,9028239999999 
AREC:0,745148 
ARHS:11,804060000000002 
ARDX:6,214999999999998 
ARBK:1,160852 
AREB:4,051664 
ARKO:6,742658000000001 
ARKOW:0,4877178571428571 
ARBKL:10,052303999999998 
ARLP:24,37996 
ARRY:6,558093999999999 
ARQQ:5,685182000000001 
ARQQW:0,08349999999999999 
ARKR:11,843162000000001 
AROW:28,498739999999998 
ARTL:1,1346800000000001 
APTO:0,380372 
ARTNA:36,959876000000015 
ARVN:25,034876 
ARQT:10,023062 
ARTW:1,7852579999999998 
ARWR:19,82139 
ASND:137,653754 
ASLE:5,0553 
ASO:57,535806 
ASMB:16,507592 
ASML:813,7258899999998 
ASPU:0,05268695652173914 
ASTL:10,101822 
ASRV:2,64034 
ASTE:31,236423999999996 
ASUR:8,918686 
ASTLW:1,7280108695652172 
ASTC:8,182197999999998 
ASPS:1,1277880000000002 
ASTSW:15,236979999999997 
ASRT:1,2019 
ASYS:6,00313 
ASTS:25,814681999999994 
ATEX:37,26467999999999 
ATAI:1,187536 
ATCOL:25,228149999999996 
ATEC:5,607674 
ATHE:1,2950080000000002 
ATER:3,058512 
ATHA:0,4578600000000001 
ATIF:0,9880180000000002 
ATLO:18,107684000000003 
ATLCL:23,711721999999998 
ATOM:2,668058 
ATLCP:22,846259999999994 
ATOS:1,445272 
ATNI:30,678894 
ATLC:33,732502000000004 
ATNFW:0,0081125 
ATSG:15,311423999999999 
ATRO:19,674836 
ATRC:27,882254 
ATXS:11,404494 
AUB:37,377074 
ATRA:8,06908 
ATXI:2,499176 
AUGX:2,3329411764705883 
AUID:7,200970000000001 
AUPH:7,0248 
AURA:9,072629999999998 
AUDC:9,475397999999998 
AUR:5,248178 
AUUD:0,704474 
AUBN:21,362328 
AUROW:0,623322 
AVAH:5,112198 
AVAV:194,503266 
AUTL:3,8650859999999994 
ATNF:1,71491 
AVDL:13,279573999999998 
AVDX:7,8849599999999995 
AVGO:168,84630599999997 
AVIR:3,5745799999999996 
AVNW:22,147048000000005 
AVHIU:10 
AVO:12,725233999999999 
AVPT:11,834235999999999 
AVGR:1,0397419999999997 
AVHI:10,339687499999998 
AVPTW:2,6456280000000003 
AVTX:9,177105999999998 
AVTE:1,9799819999999997 
AWRE:1,9816020000000005 
AWH:0,8287220000000001 
AXDX:1,6728020000000001 
AXGN:13,912621999999999 
AVXL:5,44164 
AXNX:69,33038000000002 
AXON:395,82379999999995 
AY:21,943026000000003 
AYRO:0,811942 
AYTU:2,4236839999999993 
AZPN:232,68970200000004 
AZ:1,9431800000000001 
AZN:78,30464 
AZTA:47,589698000000006 
AXTI:2,34248 
BAFN:13,25854375 
AXSM:90,34071600000001 
BANF:104,7684 
BAND:17,18318 
BANR:58,83445 
AVT:52,5894 
BAOS:2,4426187500000003 
BATRK:40,28942 
BASE:14,908547999999996 
BANX:20,622788 
BBIO:26,036792000000005 
BBCP:5,71462 
BBGI:11,334052 
BBSI:36,6412 
BATRA:42,84078399999999 
BBIG:0,006508333333333334 
BBLG:1,8032059999999996 
AADI:2,011 
AAL:11,675 
ABEO:6,4935 
ABCL:2,56 
ABCB:62,16 
ACB:5,4188 
AATC:7,56 
AACG:0,9035 
ABVC:0,48624999999999996 
ACCD:3,7906 
ABOS:2,2875 
ABNB:133,8275 
AAME:1,68 
ACGL:114,52765 
ACGLN:20,59 
ACRS:1,17 
ADAG:2,15 
ACET:1,4 
ACIU:3,3118499999999997 
ACT:36,16 
ACVA:18,365000000000002 
ACXP:2,0738000000000003 
ACTG:4,5649999999999995 
ACLS:100,12245 
ACHL:0,9719 
AAPL:228,375 
ACHV:4,955 
AAOI:17,259999999999998 
ACNB:42,620000000000005 
ACHC:54,997 
ADBE:501,43994999999995 
ACST:3,31 
ABSI:3,92 
ACGLO:23,29 
ABUS:3,8449999999999998 
ADIL:0,96475 
ACMR:20,971049999999998 
ADI:231,66 
AAON:110,9325 
ADMA:16,925 
ADN:1,8594499999999998 
ACAD:14,7075 
ACIW:52,24250000000001 
ADAP:0,88625 
ADPT:4,949999999999999 
ADSE:12,9925 
ADTX:1,18 
ADSEW:2,4749999999999996 
ADP:287,58000000000004 
ADTN:5,845 
ADNWW:0,00875 
ADSK:280,01 
ADV:3,1025 
ADVM:7,535 
ADXN:10,24235 
AEHL:0,70905 
AEP:97,815 
AEI:1,5349499999999998 
AEHR:15,1 
ADUS:129,57 
AEIS:108,035 
AEMD:0,39775 
AEYE:22,625 
AFBI:21,405 
AFMD:2,9689 
AFRM:45,805 
AGBAW:0,19035000000000002 
AFCG:9,71 
AGEN:4,40295 
AFIB:0,14295 
AFYA:16,0775 
AGNC:10,34 
AGMH:1,875 
AGIO:42,035 
AGNCM:24,975 
AGNCN:25,405 
AGNCP:24,354999999999997 
AHG:1,1099999999999999 
AGYS:114,145 
AGRI:0,0595 
AIRG:9,09 
AIP:7,4925 
AIRS:5,285 
AHCO:10,004999999999999 
AIRT:17,0175 
AGFY:2,9021 
AGNCO:25,165 
AKAM:103,69 
AIRTP:17,1 
AKTS:0,07694999999999999 
AKTX:2,755 
AKYA:2,98 
ALGM:20,75 
AKRO:29,355 
ALGT:57,3725 
ALHC:11,23 
ALGN:222,645 
ALKS:28,11 
ALKT:33,535 
ALLK:0,6638999999999999 
ALEC:4,6658 
ALNY:282,14 
ALLT:2,8600000000000003 
ALGS:7,275 
ALLR:1,435 
ALLO:2,5949999999999998 
ALOT:14,3275 
ALPP:0,3458 
ALTO:1,66 
ALTM:5,545 
ALRS:23,082500000000003 
ALVR:0,83005 
ALZN:1,63 
AMAL:32,4225 
ALXO:1,495 
AMAT:204,68495 
AMBA:59,04275 
AMCX:8,02 
AMD:166,18005 
AMGN:324,63505 
ALT:6,1425 
ALRN:3,56 
AMED:96,455 
ALRM:53,6425 
AMPH:46,9375 
AMLX:3,535 
AMKR:30,61 
AMRK:41,9 
ALTR:95,61 
AMPG:0,79575 
AMSC:23,0761 
AMSF:48,865 
AMST:2,3672500000000003 
AMTB:20,09 
AMRN:0,592 
AMTX:2,7037500000000003 
AMWD:91,4925 
ANAB:32,545 
AMZN:188,1142 
ANGI:2,5225 
ANDE:48,987449999999995 
ANEB:1,9114 
ANIX:3,015 
ANIP:56,705 
ANGO:6,3100000000000005 
ALDX:5,335 
ANSS:329,865 
ANTE:0,32725 
ANNX:7,2486999999999995 
ANY:0,8595 
ANIK:25,46 
APCXW:0,2101 
AOUT:9,395 
AMPL:8,61 
AOSL:37,165 
APA:26,89 
APCX:0,7038 
APDN:0,303 
AKBA:1,295 
APEI:13,91 
AIHS:0,9924999999999999 
APLT:8,355 
APOG:77,67 
APLS:26,755000000000003 
APM:1,7149999999999999 
APPF:224,54500000000002 
APP:146,12795 
ALCO:26,43 
APPN:31,575000000000003 
APRE:2,46005 
APPS:3,26305 
APVO:0,14495 
API:3,195 
APXIW:0,07455 
APYX:1,1804000000000001 
APTO:0,365 
APWC:1,58 
AQST:4,775 
ARBK:1,1099999999999999 
AQB:1,1274 
ARBE:2,0149999999999997 
ARAY:1,81 
ARBEW:0,2005 
ARCB:104,07 
ARCC:21,244999999999997 
ARBKL:10,15 
ARDS:0,0001 
ARCT:21,0103 
ARDX:5,98 
AREB:2,42495 
AREC:1,09505 
AQMS:0,1668 
ARGX:530,635 
ARHS:10,443000000000001 
ARKO:6,994999999999999 
ARLP:25,2875 
ARQQW:0,07700000000000001 
ARQQ:4,06495 
ARTL:1,1107 
ARQT:9,5374 
ARTNA:35,69 
ARVN:25,9021 
ASLE:4,6899999999999995 
ASML:836,7049999999999 
ASMB:16,745 
ARWR:17,994999999999997 
ARTW:1,6651500000000001 
ARRY:6,83 
AROW:28,585 
ASO:53,935 
ASND:129,575 
ASRT:1,1 
ASPS:1,115 
ASTE:31,285 
ASTLW:1,5690499999999998 
ASRV:2,68 
ASTS:23,630000000000003 
ASPU:0,0105 
ASUR:8,502500000000001 
ATEX:31,409999999999997 
ATAI:1,07 
ATEC:5,08 
ATER:2,85505 
ASYS:5,73 
ARKR:11,745000000000001 
ATLC:35,19 
ATHE:1,27435 
ATIF:1,1319 
ATLCL:23,840049999999998 
ATHA:0,4207 
ATNI:32,3975 
ASTL:9,870000000000001 
ATLO:17,485 
ASTC:8,115 
ATLCP:22,8363 
ATNF:1,3046000000000002 
ATOM:3,63 
ATOS:1,405 
ATRA:7,886150000000001 
ATRC:27,425 
ATNFW:0,0092 
ATRO:19,79 
ATSG:15,8225 
ATXI:1,9949999999999999 
AUDC:9,594999999999999 
AUPH:7,0125 
AUBN:21,21 
AUID:6,5 
AUR:5,734999999999999 
AUB:37,495000000000005 
AUTL:4,205 
AUUD:0,5786 
AUROW:0,7694000000000001 
AVAV:211,65 
AVAH:4,8100000000000005 
AVDX:7,845 
ATXS:11,094999999999999 
AVDL:12,965 
AVGO:179,995 
AVGR:0,86565 
AVNW:22,9853 
AVPT:12,5225 
AVPTW:3,035 
AVO:12,275 
AWH:0,7564500000000001 
AVTE:2,06 
AVTX:9,665 
AVIR:3,4299999999999997 
AVXL:5,255000000000001 
AVT:54,60375 
AWRE:1,9600499999999998 
AXNX:70,29499999999999 
AXGN:14,2975 
AXON:432,65999999999997 
AXDX:1,795 
AXSM:85,28 
AY:21,96 
AZPN:234,60000000000002 
AZN:77,1575 
AYRO:0,7855000000000001 
AXTI:2,63 
AZTA:45,02 
AZ:2,855 
BAFN:12,809999999999999 
BANR:62,019999999999996 
BAND:17,04 
AURA:8,745 
BANF:105,22999999999999 
BANX:19,96 
BASE:15,85 
AYTU:2,2375 
BAOS:2,525 
BBLG:1,685 
BBIO:25,257199999999997 
BATRK:39,245000000000005 
BBCP:5,75 
BBGI:12,825 
BBIG:0,0004 
BATRA:41,774699999999996 
BBSI:36,9 
